Date,Energy Balance [GWh],Energy Source
2020-08-05 18:00:00,7.77,Hydro
2020-08-05 18:00:00,2.52,Photovoltaic
2020-08-05 18:00:00,19.11,Thermal
2020-08-05 18:00:00,2.28,Wind
2020-08-05 19:00:00,0.63,Geothermal
2020-08-05 19:00:00,8.59,Hydro
2020-08-05 19:00:00,0.59,Photovoltaic
2020-08-05 19:00:00,19.95,Thermal
2020-08-05 19:00:00,1.99,Wind
2020-08-05 20:00:00,0.63,Geothermal
2020-08-05 20:00:00,8.61,Hydro
2020-08-05 20:00:00,0.01,Photovoltaic
2020-08-05 20:00:00,20.60,Thermal
2020-08-05 20:00:00,1.67,Wind
2020-08-05 21:00:00,0.63,Geothermal
2020-08-05 21:00:00,8.28,Hydro
2020-08-05 21:00:00,0.00,Photovoltaic
2020-08-05 21:00:00,21.07,Thermal
2020-08-05 21:00:00,1.52,Wind
2020-08-05 22:00:00,0.63,Geothermal
2020-08-05 22:00:00,6.98,Hydro
2020-08-05 22:00:00,0.00,Photovoltaic
2020-08-05 22:00:00,20.68,Thermal
2020-08-05 22:00:00,1.58,Wind
2020-08-05 23:00:00,0.63,Geothermal
2020-08-05 23:00:00,5.86,Hydro
2020-08-05 23:00:00,0.00,Photovoltaic
2020-08-05 23:00:00,19.32,Thermal
2020-08-05 23:00:00,1.66,Wind
2020-08-06 00:00:00,0.63,Geothermal
2020-08-06 00:00:00,5.00,Hydro
2020-08-06 00:00:00,0.00,Photovoltaic
2020-08-06 00:00:00,16.67,Thermal
2020-08-06 00:00:00,1.67,Wind
2020-08-06 01:00:00,0.63,Geothermal
2020-08-06 01:00:00,4.58,Hydro
2020-08-06 01:00:00,0.00,Photovoltaic
2020-08-06 01:00:00,15.54,Thermal
2020-08-06 01:00:00,1.69,Wind
2020-08-06 02:00:00,0.63,Geothermal
2020-08-06 02:00:00,4.10,Hydro
2020-08-06 02:00:00,0.00,Photovoltaic
